endTime,artistName,trackName,msPlayed
2022-04-05 21:46,La Derecha,El Puñal,263387
2022-04-05 21:51,Bacilos,Caraluna,266160
2022-04-05 21:54,Kali Uchis,telepatía,160191
2022-04-05 21:59,Faauna,Para Mi,302420
2022-04-05 22:04,Systema Solar,El Boton del Pantalon,311981
2022-04-05 22:08,Haloo Helsinki!,Beibi,250427
2022-04-05 22:11,Reino Nordin,Antaudun,196923
2022-04-05 22:16,Apulanta,Valot pimeyksien reunoilla,267080
2022-04-05 22:20,Haloo Helsinki!,Hulluuden Highway,255507
2022-04-05 22:24,Ellinoora,Leijonakuningas,216973
2022-04-05 22:28,Happoradio,Puhu äänellä jonka kuulen,245093
2022-04-05 22:31,Gasellit,Imus,226053
2022-04-05 22:36,Haloo Helsinki!,Piilotan mun kyyneleet,268693
2022-04-05 22:39,Pikku G,Solmussa (feat. BEHM),191321
2022-04-05 22:42,Robin,Kesärenkaat,185760
2022-04-05 22:47,Asa,Pojat teki soppaa,270533
2022-04-05 22:49,Asa,Taulu,162249
2022-04-05 22:50,Asa,Taulu,8780
2022-04-05 22:54,Christina y Los Subterraneos,1.000 pedazos,258373
2022-04-05 22:58,Zoé,Arrullo De Estrellas,252693
2022-04-05 23:02,Hozier,Take Me To Church,241688
2022-04-06 05:29,Demi Lovato,Cool for the Summer,214739
2022-04-06 05:33,Celia Cruz,Te Busco,249120
2022-04-06 05:37,ChiChi Peralta,La Ciguapa,275200
2022-04-06 05:41,Vilma Palma e Vampiros,Te quiero tanto,182554
2022-04-06 05:43,Monsieur Periné,La Tienda de Sombreros,165186
2022-04-06 05:47,Charly Black,Gyal You A Party Animal,214866
2022-04-06 05:51,Kardinal Offishall,Dangerous - Main (Explicit Version),251426
2022-04-06 05:56,Low Roar,I'll Keep Coming,321417
2022-04-06 06:30,Fobia,Vivo,283093
2022-04-06 06:34,Zoé,Azul,194626
2022-04-06 06:37,Indios,Ya Pasó,224946
2022-04-06 13:49,Khalid,Location,162034
2022-04-06 13:49,Christina y Los Subterraneos,1.000 pedazos,610
2022-04-06 13:49,Christina y Los Subterraneos,1.000 pedazos,3327
2022-04-06 13:52,Harry Styles,As It Was,167303
2022-04-06 13:56,Glass Animals,Heat Waves,238805
2022-04-06 13:58,The Kid LAROI,STAY (with Justin Bieber),141805
2022-04-06 15:36,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,68612
2022-04-06 17:43,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1760
2022-04-06 17:46,Anitta,Envolver,193805
2022-04-06 17:50,Elton John,Cold Heart - PNAU Remix,202735
2022-04-06 17:53,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212352
2022-04-06 17:56,GAYLE,abcdefu,168601
2022-04-06 17:59,Paulo Londra,Plan A,178202
2022-04-06 18:01,Justin Bieber,Ghost,153190
2022-04-06 18:05,Becky G,MAMIII,17000
2022-04-06 18:05,Camila Cabello,Bam Bam (feat. Ed Sheeran),206070
2022-04-06 18:05,Elley Duhé,MIDDLE OF THE NIGHT,1730
2022-04-06 18:47,Doja Cat,Woman,22530
2022-04-06 18:47,Cris Mj,Una Noche en Medellín,1760
2022-04-06 18:50,Olivia Rodrigo,good 4 u,178146
2022-04-06 18:54,Rauw Alejandro,Desesperados,224996
2022-04-06 18:57,Adele,Easy On Me,224694
2022-04-06 19:01,Ed Sheeran,Shivers,207853
2022-04-06 19:04,Lil Nas X,THATS WHAT I WANT,143901
2022-04-06 19:04,BIGBANG,Still Life,17507
2022-04-06 19:05,Shawn Mendes,When You're Gone,64640
2022-04-06 19:09,Ed Sheeran,Bad Habits,230746
2022-04-06 19:11,Lost Frequencies,Where Are You Now,148197
2022-04-06 19:15,Coldplay,My Universe,226198
2022-04-06 19:18,Danny Ocean,Fuera del mercado,159849
2022-04-06 19:20,Dove Cameron,Boyfriend,153000
2022-04-06 19:24,Tom Odell,Another Love,244360
2022-04-06 19:25,Tiësto,The Motto,63868
2022-04-06 19:27,Olivia Rodrigo,drivers license,1100
2022-04-06 19:27,Olivia Rodrigo,traitor,113130
2022-04-06 19:27,Farruko,Pepas,1850
2022-04-06 19:31,Jaymes Young,Infinity,237720
2022-04-06 19:34,The Walters,I Love You So,160239
2022-04-06 19:37,The Weeknd,Blinding Lights,200040
2022-04-06 19:41,Doja Cat,Kiss Me More (feat. SZA),208666
2022-04-06 19:45,The Neighbourhood,Sweater Weather,240400
2022-04-06 19:47,Lil Tjay,In My Head,135264
2022-04-06 19:51,Ruth B.,Dandelions,233720
2022-04-06 19:55,Doja Cat,Need to Know,210560
2022-04-06 19:58,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),207301
2022-04-06 20:01,Charlie Puth,Light Switch,185680
2022-04-06 20:31,Daddy Yankee,X ÚLTIMA VEZ,29047
2022-04-06 20:35,Gasellit,Imus,226053
2022-04-06 20:39,Humane,Wish God Was a Woman,219386
2022-04-06 20:44,Jon Secada,Otro Día Más Sin Verte,327240
2022-04-06 21:45,Kiesza,Hideaway,3120
2022-04-06 21:49,Conkarah,Hello (Reggae Cover),238250
2022-04-06 21:53,Julio Nava,No Se Me Acaba La Sed,241159
2022-04-06 21:57,YOUNGHEARTED,Kotiin,256746
2022-04-06 22:02,Marc Anthony,Este Loco Que Te Mira,294373
2022-04-06 22:07,La Derecha,El Puñal,263386
2022-04-06 22:10,zzoilo,Mon Amour - Remix,179940
2022-04-06 22:14,Red Hot Chili Peppers,Around the World,238733
2022-04-06 22:17,Julio Nava,Si Fuera Lunático,224733
2022-04-06 22:22,2Pac,Hit 'Em Up - Single Version,248656
2022-04-06 22:25,bôa,Duvet,203600
2022-04-06 23:14,Los Bunkers,Nada Nuevo Bajo El Sol,516926
2022-04-06 23:18,Ellinoora,Gröna Lund,237296
2022-04-06 23:22,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,201455
2022-04-07 01:10,Drake,One Dance,111697
2022-04-07 01:14,PXNDX,Los Malaventurados No Lloran - MTV Unplugged,238841
2022-04-07 01:19,Red Hot Chili Peppers,Californication,329733
2022-04-07 01:23,Zoé,Soñé - En Vivo,226627
2022-04-07 01:27,MAGIC!,Rude,224840
2022-04-07 01:30,Sean Paul,No Lie,221176
2022-04-07 01:34,Future,Mask Off,204600
2022-04-07 01:36,CKay,love nwantiti (ah ah ah),145800
2022-04-07 01:39,Pop Smoke,What You Know Bout Love,160000
2022-04-07 01:42,bôa,Duvet,203600
2022-04-07 01:48,2Pac,Hit 'Em Up - Single Version,312627
2022-04-07 01:52,Los Bunkers,Nada Nuevo Bajo El Sol,286107
2022-04-07 01:56,Ellinoora,Gröna Lund,237297
2022-04-07 02:01,Marc Anthony,Este Loco Que Te Mira,294373
2022-04-07 02:05,YOUNGHEARTED,Kotiin,256747
2022-04-07 02:09,Julio Nava,No Se Me Acaba La Sed,241160
2022-04-07 02:13,Conkarah,Hello (Reggae Cover),238250
2022-04-07 02:17,Humane,Wish God Was a Woman,219387
2022-04-07 02:21,Gasellit,Imus,226053
2022-04-07 03:19,Comisario Pantera,Amiga - Bonus Track,203320
2022-04-07 03:23,Emmanuel Horvilleur,19 (feat. Gustavo Cerati),197000
2022-04-07 03:27,Inspector,Como Un Sol,287066
2022-04-07 03:32,Los Makenzy,Aura,252346
2022-04-07 03:35,Vicente Garcia,Carmesí,181466
2022-04-07 03:39,Mi Amigo Invencible,Máquina del Tiempo,263976
2022-04-07 03:42,Babasónicos,El Colmo,160786
2022-04-07 03:46,El Gordo,Dormir Contigo,246038
2022-04-07 03:51,Gustavo Cerati,Lago en el Cielo,308946
2022-04-07 03:55,Zoé,Corazón Atómico,234386
2022-04-07 03:59,Melendi,Un violinista en tu tejado,222720
2022-04-07 04:02,Los Daniels,Quisiera Saber (with Natalia Lafourcade),209440
2022-04-07 04:07,DLD,Mi Vida,282760
2022-04-07 04:11,Charly García,Hablando a Tu Corazón,255266
2022-04-07 04:15,Los Caligaris,Razón,195580
2022-04-07 04:18,Enjambre,Visita,224085
2022-04-07 04:23,Caifanes,No Dejes Que...,279160
2022-04-07 04:27,Los Bunkers,Ven Aquí,217849
2022-04-07 04:30,Café Tacvba,Quiero Ver,205573
2022-04-07 04:35,La Franela,Hacer un puente,282958
2022-04-07 04:38,Babasónicos,El Loco,185826
2022-04-07 04:42,Tan Bionica,Obsesionario en La Mayor,266840
2022-04-07 04:47,Aterciopelados,Maligno (feat. León Larregui),291666
2022-04-07 04:53,Lucybell,Mataz,345466
2022-04-07 04:58,División Minúscula,Sognare,313933
2022-04-07 05:03,Ciro y los Persas,Me Gusta,289654
2022-04-07 05:06,Mon Laferte,Amárrame,207333
2022-04-07 05:10,Zoé,Soñé - En Vivo,226626
2022-04-07 05:14,Ivan Ferreiro,SPNB,196240
2022-04-07 05:19,Fito Paez,Al lado del camino,326213
2022-04-07 05:22,Drake,One Dance,62551
2022-04-07 05:23,Nacha Pop,Lucha De Gigantes,248373
2022-04-07 05:27,Aterciopelados,Bolero Falaz,225240
2022-04-07 05:27,Juan Pablo Vega,Dejarnos Ir,19168
2022-04-07 05:47,Celso Piña,Aunque no sea conmigo (feat. Café Tacvba),4693
2022-04-07 14:35,Vicentico,No Te Apartes de Mí,198333
2022-04-07 14:40,Café Tacvba,El baile y el salón,308040
2022-04-07 14:43,Gustavo Cerati,Te Llevo para Que Me Lleves,224093
2022-04-07 14:48,Kevin Johansen,Anoche Soñé Contigo,244933
2022-04-07 14:51,Fito Paez,11 Y 6,178266
2022-04-07 14:55,King Chango,Sin Ti,287013
2022-04-07 14:59,Zoé,Soñé,197933
2022-04-07 15:02,Pereza,Amelie,227120
2022-04-07 15:07,Los Bunkers,Nada Nuevo Bajo El Sol,286106
2022-04-07 15:12,Hombres G,Lo noto - Remaster 2015,261840
2022-04-07 15:15,León Larregui,Como Tú (Magic Music Box),2006
2022-04-07 15:15,Vicentico,Algo Contigo,175888
2022-04-07 15:15,Los Bunkers,Si Estás Pensando Mal de Mí,1662
2022-04-07 15:18,Los Auténticos Decadentes,No Me Importa el Dinero (feat. Julieta Venegas) - Vivo en el Palacio de los Deportes,234985
2022-04-07 15:23,Mœnia,Manto Estelar,198713
2022-04-07 15:40,Mœnia,Manto Estelar,12110
2022-04-07 15:44,Gasellit,Mahtuuko kyytiin?,221720
2022-04-07 15:47,Chance the Rapper,Favorite Song,185062
2022-04-07 15:52,Macklemore & Ryan Lewis,Wing$,298640
2022-04-07 15:56,Kanye West,Homecoming,203493
2022-04-07 15:59,MAGIC!,Rude,224840
2022-04-07 16:03,Zoé,Soñé - En Vivo,226626
2022-04-07 16:09,Red Hot Chili Peppers,Californication,329733
2022-04-07 16:13,PXNDX,Los Malaventurados No Lloran - MTV Unplugged,238841
2022-04-07 16:16,zzoilo,Mon Amour - Remix,179940
2022-04-07 16:20,La Derecha,El Puñal,263386
2022-04-07 16:24,Red Hot Chili Peppers,Around the World,238733
2022-04-07 16:28,Julio Nava,Si Fuera Lunático,224733
2022-04-07 16:32,Alejandro Lerner,Secretos,234893
2022-04-07 16:38,The Verve,Bitter Sweet Symphony,357266
2022-04-07 16:42,Kiesza,Hideaway,251986
2022-04-07 16:47,Jon Secada,Otro Día Más Sin Verte,327240
2022-04-07 16:52,Ozzy Osbourne,Dreamer,284906
2022-04-07 16:57,Stone Sour,Through Glass,282946
2022-04-07 17:01,Robbie Williams,Angels,265000
2022-04-07 17:05,Sawyer Fredericks,This Fire,226600
2022-04-07 17:09,Emmy Meli,I AM WOMAN,232813
2022-04-07 17:12,Samuel Jack,Feels Like Summer,187094
2022-04-07 17:16,Justin Quiles,Loco,231603
2022-04-07 17:19,City Sessions,The Nights,152740
2022-04-07 17:24,Lucybell,Mataz,345466
2022-04-07 17:28,Gepe,Hablar de Ti,205569
2022-04-07 17:31,Bruno Major,Easily,210240
2022-04-07 17:35,Foo Fighters,Everlong,250546
2022-04-07 17:38,Drake,One Dance,173986
2022-04-07 17:42,99 Souls,The Girl Is Mine,216613
2022-04-07 17:46,Reino Nordin,"Ylös (feat. Kube, VilleGalle & TIPPA) - Remix",238461
2022-04-07 17:49,KDA,Turn the Music Louder (Rumble) (feat. Tinie Tempah & Katy B) - Radio Edit,201455
2022-04-07 17:53,bôa,Duvet,203600
2022-04-07 17:58,Los Bunkers,Nada Nuevo Bajo El Sol,286106
2022-04-07 18:03,2Pac,Hit 'Em Up - Single Version,312626
2022-04-07 18:07,Ellinoora,Gröna Lund,237296
2022-04-07 18:11,YOUNGHEARTED,Kotiin,256746
2022-04-07 18:15,Conkarah,Hello (Reggae Cover),238250
2022-04-07 18:20,Marc Anthony,Este Loco Que Te Mira,294373
2022-04-07 18:24,Julio Nava,No Se Me Acaba La Sed,241159
2022-04-07 18:28,Humane,Wish God Was a Woman,219386
2022-04-07 18:31,Gasellit,Imus,226053
2022-04-07 18:35,Demon,You Are My High,229426
2022-04-07 18:39,S-Crew,J’aurais pas dû,225040
2022-04-07 18:44,Moloko,Sing It Back - Boris Dlugosch Mix,278000
2022-04-07 19:52,Disclosure,You & Me - Flume Remix,239962
2022-04-07 20:26,Un Periódico de Ayer,Secuelas de Corea,1779971
2022-04-07 20:34,Relatos en inglés con Duolingo,Superfans (Súper fans),457928
2022-04-07 20:51,Julio Jaramillo,Nuestro Juramento,195937
2022-04-07 20:53,"Germán Valdés ""Tin Tan""",Bonita,144013
2022-04-07 20:56,Toña La Negra,Lamento Jarocho,157962
2022-04-07 20:59,Pedro Infante,Cien años,212707
2022-04-07 21:03,Joan Sebastian,Tatuajes,211255
2022-04-07 21:05,Eydie Gormé,Piel Canela,137560
2022-04-07 21:09,Aida Cuevas,Janitzio,236347
2022-04-07 21:12,Julio Jaramillo,Ódiame,172849
2022-04-07 21:15,"Germán Valdés ""Tin Tan""",La Gloria Eres Tú,171938
2022-04-07 21:17,Trio Hermanos Michel,Luna de octubre,163240
2022-04-07 21:20,Eydie Gormé,Sabor a Mí,168400
2022-04-07 21:30,Javier Solís,Esclavo y Amo,9323
2022-04-07 22:19,Chance the Rapper,Favorite Song,185062
2022-04-07 22:23,Kanye West,Good Life,207000
2022-04-07 22:24,Julio Nava,Si Fuera Lunático,53983
2022-04-07 22:24,Kanye West,Homecoming,1665
2022-04-07 22:24,Red Hot Chili Peppers,Around the World,2499
2022-04-07 22:24,Justin Quiles,Loco,9874
2022-04-07 22:24,Disclosure,You & Me - Flume Remix,13469
2022-04-07 22:28,Foo Fighters,Everlong,250546
2022-04-07 22:32,Kanye West,Homecoming,203493
2022-04-07 22:35,Gasellit,Mahtuuko kyytiin?,221720
2022-04-07 22:40,Macklemore & Ryan Lewis,Wing$,298640
2022-04-07 22:43,Secondcity,I Wanna Feel,186066
2022-04-07 22:44,The Verve,Bitter Sweet Symphony,10839
2022-04-07 22:49,Marc Anthony,Este Loco Que Te Mira,294373
2022-04-07 22:52,Fools Garden,Lemon Tree,191026
2022-04-07 22:56,La Derecha,El Puñal,263386
2022-04-07 23:17,Reino Nordin,"Ylös (feat. Kube, VilleGalle & TIPPA) - Remix",83613
2022-04-08 01:44,Reino Nordin,"Ylös (feat. Kube, VilleGalle & TIPPA) - Remix",155263
2022-04-08 01:48,99 Souls,The Girl Is Mine,216613
2022-04-08 01:51,Fintelligens,Sori,211400
2022-04-08 02:17,Calle 13,Muerte En Hawaii,189866
2022-04-08 02:24,Superlitio,Viernes Otra Vez,406813
2022-04-08 02:28,La Derecha,El Puñal,263386
2022-04-08 02:32,Gepe,Hablar de Ti,205569
2022-04-08 02:36,Gasellit,Imus,226053
2022-04-08 02:39,Zoé,Azul,194626
2022-04-08 02:43,Usted Señalemelo,Agua Marfil,251853
2022-04-08 02:53,PXNDX,Procedimientos para Llegar a un Común Acuerdo,579705
2022-04-08 02:56,Sebastian Yatra,Traicionera,229386
2022-04-08 03:01,Sean Paul,No Lie,221176
2022-04-08 03:05,Tan Bionica,Obsesionario en La Mayor,266840
2022-04-08 03:18,Marc Anthony,Este Loco Que Te Mira,185658
2022-04-08 18:14,Relatos en inglés con Duolingo,Superfans (Súper fans),1250
2022-04-08 21:34,Usted Señalemelo,Agua Marfil,251853
2022-04-08 21:39,La Derecha,El Puñal,263386
2022-04-08 21:44,Lucybell,Mataz,345466
2022-04-08 21:48,Café Tacvba,Quiero Ver,205573
2022-04-08 21:54,Vicentico,No Te Apartes de Mí,137608
2022-04-08 22:41,Tiziano Ferro,Tardes Negras,758
2022-04-08 23:07,Tiziano Ferro,Tardes Negras,363135
2022-04-09 03:09,Los Prisioneros,Tren Al Sur,4223
2022-04-09 15:21,KISS,I Was Made For Lovin' You,271240
2022-04-09 15:42,KISS,I Was Made For Lovin' You,143193
2022-04-09 16:12,TOTO,Africa,295893
2022-04-09 16:17,Shakira,Antologia,251053
2022-04-09 16:20,Bruno Mars,Marry You,230192
2022-04-09 16:24,Bruno Mars,24K Magic,225983
2022-04-09 16:30,Juan Formell y Los Van Van,Aquí El Que Baila Gana,348813
2022-04-09 16:35,Ricardo Arjona,Cuándo,274000
2022-04-09 16:39,Yandel,Encantadora (feat. Farruko & Zion & Lennox) - Remix,252493
2022-04-09 16:42,Soda Stereo,Trátame Suavemente - Remasterizado 2007,200800
2022-04-09 16:48,Night Tempo,Stay with Me - Night Tempo Showa Groove Mix,341746
2022-04-09 16:55,Adele,To Be Loved,403961
2022-04-09 16:58,Christina y Los Subterraneos,Alguien que cuide de mí,198466
2022-04-09 17:04,Extremoduro,Primer movimiento: el sueño,363653
2022-04-09 17:08,León Larregui,Souvenir,239120
2022-04-09 17:12,Radiohead,Creep,238640
2022-04-09 17:17,Bobby Valentin,La Boda de Ella,326400
2022-04-09 17:21,Juanes,Fotografía,238133
2022-04-09 17:25,La Mosca Tse-Tse,Te Quiero Comer La Boca,204933
2022-04-09 17:29,ORANGE RANGE,*〜アスタリスク〜,255906
2022-04-09 17:34,Tommy Torres,Querido Tommy,299786
2022-04-09 17:39,La Derecha,El Puñal,263386
2022-04-09 17:42,Mike Bahía,Estar Contigo,228832
2022-04-09 17:46,Andy & Lucas,Son de Amores,234813
2022-04-09 17:52,Cultura Profética,La Complicidad - En Vivo,367720
2022-04-09 17:58,Roberto Roena,Como Te Hago Entender,344626
2022-04-09 18:03,8D Tunes,Everywhere (8D Audio),259677
2022-04-09 18:07,Eddie Dee,La Locura Automatica,250520
2022-04-09 18:12,Deluxe,Extra Mile,303925
2022-04-09 18:27,Vilma Palma e Vampiros,Me vuelvo loco por vos,182059
2022-04-10 08:57,Lalo Ebratt,Déjate Querer,7129
2022-04-10 08:57,Fonseca,Paraiso,11553
2022-04-10 08:57,Manuel Medrano,Cuando Te Pensaba,1063
2022-04-10 08:57,Papá Kumbé,Candela,23952
2022-04-10 09:02,Fonseca,Paraiso,258053
2022-04-10 09:06,Tiziano Ferro,Tardes Negras,262693
2022-04-10 09:10,Fonseca,Paraiso,258053
2022-04-10 09:25,Superlitio,Viernes Otra Vez,264075
2022-04-10 16:33,Superlitio,Viernes Otra Vez,408731
2022-04-10 16:37,Fonseca,Paraiso,258053
2022-04-10 16:40,Superlitio,Perro Come Perro,189773
2022-04-10 16:45,Camila,Aléjate de Mí,258533
2022-04-10 16:49,Vantage,Selfish Earrings,223255
2022-04-10 16:53,Usted Señalemelo,Agua Marfil,15009
2022-04-10 16:53,Maggie Vera,Mi Corazón Encantado (Db Gt),266031
2022-04-10 16:57,Buena Vista Social Club,Chan Chan,256653
2022-04-10 17:02,Buena Vista Social Club,Chan Chan,256653
2022-04-10 17:13,Buena Vista Social Club,Chan Chan,68263
2022-04-10 18:38,Buena Vista Social Club,Chan Chan,256653
2022-04-10 18:43,Fonseca,Paraiso,258053
2022-04-10 18:48,Los Prisioneros,Tren Al Sur,306309
2022-04-10 18:52,bôa,Duvet,203600
2022-04-10 18:56,TNT Band,Sabre Olvidar,236796
2022-04-10 19:00,Usted Señalemelo,Agua Marfil,251853
2022-04-10 19:03,Superlitio,Perro Come Perro,189773
2022-04-10 19:19,Fobia,Vivo,259955
2022-04-11 02:24,Adalberto Gonzales,La Noche Mas Linda,2133
2022-04-11 03:31,Selena,Amor Prohibido,172626
2022-04-11 03:37,Adalberto Gonzales,La Noche Mas Linda,337111
2022-04-11 03:41,Buena Vista Social Club,Chan Chan,256653
2022-04-11 03:46,Selena,Amor Prohibido,18481
2022-04-11 03:46,Fonseca,Paraiso,258053
2022-04-11 03:49,bôa,Duvet,203600
2022-04-11 03:53,Los Enanitos Verdes,"Tu Carcel - En Vivo Desde Tijuana, Mexico/2004",242413
2022-04-11 03:59,Queen,Bohemian Rhapsody - Remastered 2011,354320
2022-04-11 04:00,Gasellit,Imus,35023
2022-04-11 04:05,Gianluca Grignani,Mi Historia Entre Tus Dedos - Remastered 2020,308880
2022-04-11 04:10,Caifanes,No Dejes Que...,279160
2022-04-11 04:12,Kali Uchis,telepatía,160191
2022-04-11 04:16,Shakira,Moscas en la Casa,211906
2022-04-11 04:20,Los De Adentro,Nubes Negras,247413
2022-04-11 04:24,LU,Por Besarte,217400
2022-04-11 04:29,Aventura,La Boda,289840
2022-04-11 04:34,César Mora,Canela (Radio Edit) [Duck Sessions],296897
2022-04-11 04:46,Edgar Joel,Hasta el sol de Hoy,155683
2022-04-11 11:48,The Guadaloops,Somnífera,62079
2022-04-11 13:38,La Unión,Lobo-hombre en París,233266
2022-04-11 13:42,Xantos,Báilame Despacio,240000
2022-04-11 13:46,Vicentico,No Te Apartes de Mí,198333
2022-04-11 13:50,John Legend,All of Me,269560
2022-04-11 13:53,Two Door Cinema Club,Undercover Martyn,167773
2022-04-11 13:58,Mikel Erentxun,A un minuto de ti,233733
2022-04-11 14:02,Juan Pablo Vega,Nada Personal,281960
2022-04-11 14:07,MDO,Te Quise Olvidar,262400
2022-04-11 14:11,Ella Baila Sola,Lo echamos a suertes,237906
2022-04-11 14:15,Porta,Querida Alma Gemela,228026
2022-04-11 14:19,Bacalao Men,Cometas,256880
2022-04-11 14:25,PXNDX,Procedimientos para Llegar a un Común Acuerdo,375190
2022-04-11 14:28,Onda Vaselina,"Te Quiero Tanto, Tanto",187666
2022-04-11 14:33,Fey,Me Cuesta Tanto Olvidarte,15818
2022-04-11 14:33,Blur,Girls & Boys,259386
2022-04-11 14:33,Totó La Momposina,El Pescador,1697
2022-04-11 14:38,Juan Pablo Vega,Nada Personal,281960
2022-04-11 14:43,Foreigner,I Want to Know What Love Is - 2008 Remaster,295480
2022-04-11 14:47,Monsieur Periné,Nada Puro Hay,228879
2022-04-11 14:51,MDO,Te Quise Olvidar,262400
2022-04-11 14:55,Red Hot Chili Peppers,Scar Tissue,215906
2022-04-11 14:59,Zoé,Venus,254706
2022-04-11 15:03,Ella Baila Sola,Lo echamos a suertes,237906
2022-04-11 15:16,Friendly Fires,Hurting - Tensnake Remix,119870
2022-04-11 16:31,Alejandro Sanz,Amiga mía,1459
2022-04-11 16:36,La Derecha,El Puñal,263386
2022-04-11 16:38,Mœnia,Manto Estelar,135870
2022-04-11 16:41,Chance the Rapper,Favorite Song,185062
2022-04-11 16:45,Sebastian Yatra,Traicionera,229386
2022-04-11 16:57,Sean Paul,No Lie,196817
2022-04-11 17:31,Usted Señalemelo,Agua Marfil,30912
2022-04-11 17:31,Sean Paul,No Lie,221176
2022-04-11 17:34,Chance the Rapper,Favorite Song,185062
2022-04-11 17:35,Mac Miller,Knock Knock,5150
2022-04-11 17:35,Madilyn Bailey,Just Give Me a Reason (feat. Chester See),4165
2022-04-11 17:35,PXNDX,Los Malaventurados No Lloran - MTV Unplugged,15190
2022-04-11 17:35,Baby Bash,Suga Suga,21799
2022-04-11 17:39,Gasellit,Mahtuuko kyytiin?,221720
2022-04-11 17:46,Sebastian Yatra,Traicionera,395556
2022-04-11 17:50,Baby Bash,Suga Suga,239026
2022-04-11 17:53,Demon,You Are My High,229426
2022-04-11 17:57,PXNDX,Los Malaventurados No Lloran,207786
2022-04-11 18:01,Sean Paul,No Lie,221176
2022-04-11 18:04,Chance the Rapper,Favorite Song,185062
2022-04-11 18:06,Two Door Cinema Club,Undercover Martyn,167773
2022-04-11 18:11,PXNDX,Procedimientos para Llegar a un Común Acuerdo,286986
2022-04-11 18:15,Systema Solar,El Boton del Pantalon,205239
2022-04-11 18:15,Julio Nava,Si Fuera Lunático,6365
2022-04-11 18:15,Alejandro Sanz,Amiga mía,1862
2022-04-11 18:19,Baby Bash,Suga Suga,239026
2022-04-11 18:23,Sebastian Yatra,Traicionera,229386
2022-04-11 18:29,Superlitio,Viernes Otra Vez,406813
2022-04-11 18:33,Calle 13,Muerte En Hawaii,189866
2022-04-11 18:37,La Derecha,El Puñal,263386
2022-04-11 19:06,PXNDX,Los Malaventurados No Lloran,160627
2022-04-11 22:46,Calle 13,Muerte En Hawaii,189866
2022-04-11 22:50,Sean Paul,No Lie,221176
2022-04-11 22:53,Chance the Rapper,Favorite Song,185062
2022-04-11 22:54,Los Bunkers,Nada Nuevo Bajo El Sol,22504
2022-04-11 22:57,Gasellit,Imus,226053
2022-04-11 23:01,Gasellit,Mahtuuko kyytiin?,221720
2022-04-11 23:04,PXNDX,Los Malaventurados No Lloran,207786
2022-04-11 23:08,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:11,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:15,Fonseca,Paraiso,258053
2022-04-11 23:18,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:22,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:25,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:28,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:31,PXNDX,Procedimientos para Llegar a un Común Acuerdo,194160
2022-04-11 23:34,PXNDX,Procedimientos para Llegar a un Común Acuerdo,179268
2022-04-11 23:35,Alejandro Sanz,Amiga mía,2075
2022-04-11 23:40,Systema Solar,El Boton del Pantalon,311981
2022-04-11 23:44,Baby Bash,Suga Suga,239026
2022-04-11 23:47,Katy Perry,Firework,17305
2022-04-11 23:47,Two Door Cinema Club,Undercover Martyn,167773
2022-04-11 23:47,Mœnia,Manto Estelar,1712
2022-04-11 23:51,La Derecha,El Puñal,263386
2022-04-11 23:55,Julio Nava,No Se Me Acaba La Sed,241159
2022-04-11 23:59,Julio Nava,Si Fuera Lunático,224733
2022-04-12 00:12,Gasellit,Imus,24446
2022-04-12 02:13,Espinoza Paz,Sin Esencia - Balada,70357
2022-04-12 03:13,Inspector,Amargo Adiós,228426
2022-04-12 03:18,Extremoduro,Salir,318986
2022-04-12 03:23,George Michael,Careless Whisper,300106
2022-04-12 03:27,Café Tacvba,Quiero Ver,205573
2022-04-12 03:31,Hombres G,Lo noto - Versión CD,259706
2022-04-12 03:35,Electric Light Orchestra,Sweet Talkin' Woman,229866
2022-04-12 03:37,Lesley Gore,It's My Party,140000
2022-04-12 03:41,Ella Eyre,Good Times,236306
2022-04-12 03:44,Shakira,Inevitable,192866
2022-04-12 03:49,Peter Schilling,Major Tom - Coming Home,301373
2022-04-12 03:53,Gondwana,Antonia,246493
2022-04-12 03:56,Portugal. The Man,Purple Yellow Red and Blue,174190
2022-04-12 03:56,Rubén Blades,Decisiones,1215
2022-04-12 04:00,Santiago Cruz,Cómo Haces,227875
2022-04-12 04:04,Jerry Rivera,Casi un Hechizo,223266
2022-04-12 04:09,Corey Hart,Sunglasses At Night,320573
2022-04-12 04:13,Bruno Mars,Marry You,230192
2022-04-12 04:18,Devendra Banhart,Santa Maria De Feira,275493
2022-04-12 04:22,Adele,Set Fire to the Rain,242973
2022-04-12 04:27,Lebrón Brothers,Temperatura,290960
2022-04-12 04:29,Desired,Tropical Adventure,147043
